FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TEL_NO,HMPG_URL,RSTDE_GUID_CN,OPER_TIME,PARKNG_POSBL_AT,UTILIIZA_PRC_CN,PET_POSBL_AT,PET_INFO_CN,ENTRN_POSBL_PET_SIZE_VALUE,PET_LMTT_MTR_CN,IN_PLACE_ACP_POSBL_AT,OUT_PLACE_ACP_POSBL_AT,FCLTY_INFO_DC,PET_ACP_ADIT_CHRGE_VALUE,LAST_UPDT_DE
애보박물관,반려동물업,반려동반여행,박물관,인천광역시,남동구,운연동,,2 번지,만의골로,71,37.45046296,126.767082,21533,인천광역시 남동구 만의골로 71,인천광역시 남동구 운연동 2,(032) 466-3181,www.aebo.co.kr,매주 일요일 법정공휴일,월~토 9:30~18:00,Y,2500원,Y,해당없음,모두 가능,야외만 반려동물 동반 가능,Y,N,박물관,없음,20221130
애스톤애견미용학원,반려동물업,반려동물 서비스,미용,경상북도,구미시,진평동,,16-2 번지,인동16길,16,36.09865394,128.424309,39398,경상북도 구미시 인동16길 16,경상북도 구미시 진평동 16-2,(054) 475-8999,https://instagram.com/aston.school,연중무휴,매일 11:00~21:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,애견미용학원,없음,20221130
애오개약국,반려동물업,반려의료,동물약국,서울특별시,마포구,아현동,,737 번지,마포대로,204,37.55202178,126.956534,4206,서울특별시 마포구 마포대로 204,서울특별시 마포구 아현동 737,(02) 365-0075,,매주 일요일,월~금 09:00~18:30 토 08:30~15:00 법정공휴일 09:00~15:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애완용품 창고할인매장,반려동물업,반려동물 서비스,반려동물용품,강원도,원주시,단계동,,610-2 번지,서원대로,43,37.35287945,127.923257,26409,강원도 원주시 서원대로 43,강원도 원주시 단계동 610-2,(033) 732-2299,https://blog.naver.com/kkkk8728,연중무휴,매일 09:00~22:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품백화점,반려동물업,반려동물 서비스,반려동물용품,경기도,성남시 수정구,태평동,,3693-29 번지,수정북로,27,37.44207392,127.13247,13303,경기도 성남시 수정구 수정북로 27,경기도 성남시 수정구 태평동 3693-29,(031) 755-5135,,,,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품할인마트,반려동물업,반려동물 서비스,반려동물용품,서울특별시,성북구,석관동,,332-518 번지,돌곶이로,9,37.60539056,127.061803,2788,서울특별시 성북구 돌곶이로 9,서울특별시 성북구 석관동 332-518,(02) 909-6066,,연중무휴,월~금 11:00~21:00 토 11:00~20:00 일 13:00~20:00,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품할인마트,반려동물업,반려동물 서비스,반려동물용품,울산광역시,울주군,언양읍,서부리,119-12 번지,헌양길,113,35.56504114,129.120083,44946,울산광역시 울주군 언양읍 헌양길 113-5,울산광역시 울주군 언양읍 서부리 119-12,(052) 254-6288,,연중무휴,매일 10:00~21:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품할인매장,반려동물업,반려동물 서비스,반려동물용품,서울특별시,관악구,봉천동,,955-54 번지,은천로,21,37.48642041,126.937696,8719,서울특별시 관악구 은천로 21,서울특별시 관악구 봉천동 955-54,(02) 877-2817,,연중무휴,월~토 10:00~21:00 일 10:00~18:30,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품할인매장,반려동물업,반려동물 서비스,반려동물용품,경기도,구리시,인창동,,543 번지,동구릉로53번길,4,37.60538038,127.133623,11919,경기도 구리시 동구릉로53번길 4,경기도 구리시 인창동 543,(031) 510-7676,https://blog.naver.com/khee6544,,,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애완용품할인매장,반려동물업,반려동물 서비스,반려동물용품,경기도,하남시,덕풍동,,467-7 번지,대성로,323,37.53631298,127.207763,12964,경기도 하남시 대성로 323,경기도 하남시 덕풍동 467-7,(031) 793-9392,,매주 일요일,월~토 09:30~21:30,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,반려동물용품,없음,20221130
애완용품할인점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,관악구,신림동,,608-30 번지,난우길,20,37.47478472,126.918632,8850,서울특별시 관악구 난우길 20,서울특별시 관악구 신림동 608-30,(0507) 1310-9481,,연중무휴,매일 10:00~22:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
애월더선셋,반려동물업,반려동물식당카페,카페,제주특별자치도,제주시,애월읍,곽지리,1381 번지,일주서로,6111,33.45613275,126.308883,63034,제주특별자치도 제주시 애월읍 일주서로 6111,제주특별자치도 제주시 애월읍 곽지리 1381,(064) 799-5943,http://www.instagram.com/aewol_the_sunset,연중무휴,매일 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,애견카페,없음,20221130
애월약국,반려동물업,반려의료,동물약국,제주특별자치도,제주시,애월읍,애월리,1727-4 번지,애월로11길,06월 02일,33.46485541,126.320612,63043,제주특별자치도 제주시 애월읍 애월로11길 6-2,제주특별자치도 제주시 애월읍 애월리 1727-4,(0507) 1354-0341,,매주 일요일 법정공휴일,월~금 08:00~19:00 토 08:00~13:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애월한담공원,반려동물업,반려동반여행,여행지,제주특별자치도,제주시,애월읍,애월리,2459 번지,,,33.4597853,126.310884,63043,,제주특별자치도 제주시 애월읍 애월리 2459,(064) 740-6000,,연중무휴,매일 00:00~24:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,N,Y,공원,없음,20221130
애정그루밍,반려동물업,반려동물 서비스,미용,경기도,군포시,산본동,,81-1 번지,산본천로199번길,55,37.37223392,126.93752,15806,경기도 군포시 산본천로199번길 55,경기도 군포시 산본동 81-1,(0507) 1321-0051,http://www.instargram.com/affection_grooming,매주 일 월,화~토 10:00~19:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용 예약제,없음,20221130
애즈유라이크,반려동물업,반려동물식당카페,카페,충청남도,보령시,남곡동,,772-9 번지,해안로,475,36.3404789,126.546132,33491,충청남도 보령시 해안로 475,충청남도 보령시 남곡동 772-9,(0507) 1339-5531,https://www.instagram.com/cafe_asyoulike/,매주 월요일,화~일 11:00~21:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,애견카페,없음,20221130
애지중지,반려동물업,반려동물 서비스,미용,경기도,이천시,증포동,,155-11 번지,갈산로,4,37.28888275,127.453775,17351,경기도 이천시 갈산로 4,경기도 이천시 증포동 155-11,(0507) 1485-5995,http://instagram.com/aeji_joongji2000,,,Y,4kg 미만 소형견 가위컷 70000원,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용,없음,20221130
애키새,반려동물업,반려동물 서비스,반려동물용품,경기도,수원시 장안구,조원동,,894 번지,경수대로,940,37.30314585,127.008056,16295,경기도 수원시 장안구 경수대로 940,경기도 수원시 장안구 조원동 894,(031) 242-1915,https://smartstore.naver.com/criticalshop,연중무휴,월 수 10:00~22:00 화 목 금 10:00~17:30 토~일 10:00~22:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품 무인,없음,20221130
애틋하개,반려동물업,반려동물 서비스,미용,대전광역시,서구,괴정동,,9-17 번지,계룡로562번길,48,36.34106696,127.383616,35268,대전광역시 서구 계룡로562번길 48,대전광역시 서구 괴정동 9-17,(042) 335-2333,,매주 일요일,월~토 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지미용,없음,20221130
애팜라이브스튜디오,반려동물업,반려동물 서비스,반려동물용품,서울특별시,마포구,연남동,,487-51 번지,성미산로17길,59,37.56409873,126.917489,3974,서울특별시 마포구 성미산로17길 59,서울특별시 마포구 연남동 487-51,(0507) 1412-9308,,매주 목요일,금~수 11:00~20:00,Y,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,수제간식 스튜디오 대여,없음,20221130
애플동물병원,반려동물업,반려의료,동물병원,서울특별시,광진구,능동,,256-1 번지,천호대로,642-1,37.55321091,127.088346,4987,서울특별시 광진구 천호대로 642-1,서울특별시 광진구 능동 256-1,(02) 455-0077,https://www.instagram.com/groomer.sso/,연중무휴,월~토 10:00~22:00 일 10:00~18:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
애플동물병원,반려동물업,반려의료,동물병원,충청북도,충주시,칠금동,,834 번지,계명대로,15,36.98275581,127.916208,27359,충청북도 충주시 계명대로 15,충청북도 충주시 칠금동 834,(043) 911-8275,https://blog.naver.com/apple-ah,연중무휴,매일 09:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
애플동물병원,반려동물업,반려의료,동물병원,대구광역시,달서구,진천동,,574-1 번지,진천로,78,35.81550745,128.523679,42784,대구광역시 달서구 진천로 78,대구광역시 달서구 진천동 574-1,(053) 633-1175,https://blog.naver.com/applepetclinic,연중무휴,매일 09:30~19:30,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
애플롯지펜션,반려동물업,반려동반여행,펜션,경기도,가평군,설악면,회곡리,536-2 번지,유명로,Apr-77,37.70450215,127.448527,12459,경기도 가평군 설악면 유명로 2277-4,경기도 가평군 설악면 회곡리 536-2,(050) 5356-9686,http://applelodge.kr/,연중무휴,매일 15:00~11:00,Y,변동,Y,해당없음,5kg 미만,고양이 불가,Y,Y,애견 동반 펜션,10000원,20221130
애플멜로우,반려동물업,반려동물 서비스,반려동물용품,인천광역시,연수구,연수동,,552-7 번지,새말로45번길,8,37.42120409,126.676772,21921,인천광역시 연수구 새말로45번길 8-15,인천광역시 연수구 연수동 552-7,0,http://www.applemellow.co.kr/,매주 토 일,월~금 09:00~18:00,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지의류,없음,20221130
애플약국,반려동물업,반려의료,동물약국,서울특별시,용산구,청파동,,80-7 번지,청파로,247,37.54172333,126.970402,4313,서울특별시 용산구 청파로 247,서울특별시 용산구 청파동3가 80-7,(02) 469-1020,,매주 목 일,수 08:50~20:20 금 08:50~19:20 토 08:50~14:20 월 08:50~19:20 화 08:50~20:20,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플약국,반려동물업,반려의료,동물약국,서울특별시,광진구,광장동,,470-10 번지,아차산로,506,37.54149,127.097726,4974,서울특별시 광진구 아차산로 506,서울특별시 광진구 광장동 470-10,(0507) 1430-1357,,매주 일요일,월~금 08:20~19:20 토 08:20~14:20,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플약국,반려동물업,반려의료,동물약국,경기도,고양시 일산서구,대화동,,2702 번지,킨텍스로,217-23,37.66336999,126.745621,10390,경기도 고양시 일산서구 킨텍스로 217-23,경기도 고양시 일산서구 대화동 2702,(0507) 1378-0992,,매주 일요일,월~금 09:00~20:00 토 09:00~15:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플약국,반려동물업,반려의료,동물약국,대구광역시,수성구,황금동,,690-13 번지,희망로,229,35.84644528,128.624048,42144,대구광역시 수성구 희망로 229,대구광역시 수성구 황금동 690-13,(053) 768-6577,,매주 일요일,월~금 09:30~19:00 토 09:30~15:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플약국,반려동물업,반려의료,동물약국,울산광역시,남구,무거동,,272-12 번지,울밀로,2906,35.55459975,129.264893,44630,울산광역시 남구 울밀로 2906,울산광역시 남구 무거동 272-12,(052) 222-7582,,매주 일요일,월 수~목 09:00~19:30 화 금 09:00~20:00 토 09:30~14:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플약국,반려동물업,반려의료,동물약국,경상남도,창원시 진해구,용원동,,1340 번지,신항동로,141,35.08835963,128.813489,51611,경상남도 창원시 진해구 신항동로 141,경상남도 창원시 진해구 용원동 1340,(055) 547-1222,,매주 일요일 법정공휴일,월~금 09:00~19:00 토 09:00~14:00,N,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,동물약국,없음,20221130
애플펫 동물병원,반려동물업,반려의료,동물병원,경기도,광주시,신현동,,709-10 번지,태재로,21,37.36003995,127.151817,12821,경기도 광주시 태재로 21,경기도 광주시 신현동 709-10,(031) 726-4800,,매주 일요일,월~금 09:30~18:00 토 변동,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
애향공원,반려동물업,반려동반여행,여행지,충청남도,예산군,삽교읍,목리,1182 번지,애향11길,8,36.66190273,126.682327,32416,충청남도 예산군 삽교읍 애향11길 8,충청남도 예산군 삽교읍 목리 1182,0,http://naepo.chungnam.go.kr/media/mediaMain.do?article_no=MD0001851797&mnu_cd=CNNMENU00014&med_action=view,연중무휴,매일 00:00~24:00,Y,없음,Y,해당없음,모두 가능,목줄,N,Y,공원,없음,20221130
앤고양이병원,반려동물업,반려의료,동물병원,서울특별시,노원구,상계동,,318-2 번지,노원로,408,37.65312889,127.068131,1704,서울특별시 노원구 노원로 408,서울특별시 노원구 상계동 318-2,(070) 4351-3854,https://www.namc.co.kr/,,,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,N,일반동물병원,없음,20221130
앤드로이,반려동물업,반려동물식당카페,카페,전라남도,여수시,돌산읍,우두리,1119-11 번지,강남10길,45,34.71603632,127.7524,59769,전라남도 여수시 돌산읍 강남10길 45,전라남도 여수시 돌산읍 우두리 1119-11,(0507) 1320-0222,http://instagram.com/and.roy_official,매주 화요일,수~월 10:00~19:00,Y,변동,Y,해당없음,모두 가능,제한사항 없음,Y,Y,애견카페,없음,20221130
앤드퍼피,반려동물업,반려동반여행,펜션,경기도,양평군,단월면,산음리,830-4 번지,윗고북길,May-33,37.58896614,127.584716,12527,경기도 양평군 단월면 윗고북길 33-5,경기도 양평군 단월면 산음리 830-4,(0507) 1312-2408,https://andpuffy.modoo.at/?link=8nqy7g0u,연중무휴,매일 15:00~11:00,Y,변동,Y,해당없음,15kg 이하,제한사항 없음,Y,Y,애견 동반 펜션 사전문의 필수,10000원,20221130
앤드하리,반려동물업,반려동물식당카페,카페,인천광역시,강화군,길상면,동검리,95 번지,동검길63번길,66,37.59101824,126.519164,23053,인천광역시 강화군 길상면 동검길63번길 66,인천광역시 강화군 길상면 동검리 95,0,https://andhary.modoo.at,연중무휴,매일 11:00~19:00,Y,변동,Y,해당없음,모두 가능,1층은 안고 있어야 함,Y,N,애견카페,없음,20221130
앤블랭크,반려동물업,반려동물 서비스,반려동물용품,서울특별시,성동구,성수2가3동,,299-225 번지,성수일로12길,29,37.54787716,127.054402,4792,서울특별시 성동구 성수일로12길 29,서울특별시 성동구 성수동2가 299-225,(026) 272-0027,http://www.andblank.com/,매주 토 일,월~금 10:00~20:00,N,없음,Y,해당없음,모두 가능,제한사항 없음,Y,N,강아지용품,없음,20221130
